Date,close
2020-04-22,6.395610809326172
2020-04-24,6.419297695159912
2020-04-27,6.600901126861572
2020-04-28,6.577213764190674
2020-04-29,6.640379905700684
2020-04-30,6.577213764190674
2020-05-04,6.435089111328125
2020-05-05,6.435089111328125
2020-05-06,6.387714862823486
2020-05-07,6.340339660644531
2020-05-08,6.221902370452881
2020-05-11,6.127152919769287
2020-05-12,6.245589256286621
2020-05-13,6.229797840118408
2020-05-14,6.063985824584961
2020-05-15,6.079777717590332
2020-05-18,6.127152919769287
2020-05-20,6.095569133758545
2020-05-21,6.0087151527404785
2020-05-22,5.953444480895996
2020-05-27,6.0402984619140625
2020-05-28,6.150839805603027
2020-05-29,6.198214530944824
2020-06-01,6.316652774810791
2020-06-02,6.356131076812744
2020-06-03,6.4745683670043945
2020-06-04,6.427194118499756
2020-06-05,6.54563045501709
2020-06-08,6.529839515686035
2020-06-09,6.450881004333496
2020-06-10,6.4745683670043945
2020-06-11,6.427194118499756
2020-06-12,6.435089111328125
2020-06-15,6.356131076812744
2020-06-16,6.48246431350708
2020-06-17,6.419297695159912
2020-06-18,6.435089111328125
2020-06-19,6.585110187530518
2020-06-22,6.727234840393066
2020-06-23,6.679859638214111
2020-06-24,6.466671943664551
2020-06-25,6.48246431350708
2020-06-26,6.48246431350708
2020-06-29,6.719338893890381
2020-06-30,6.695651054382324
2020-07-01,6.54563045501709
2020-07-02,6.608797073364258
2020-07-03,6.490359783172607
2020-07-06,6.616693019866943
2020-07-07,6.577213764190674
2020-07-08,6.450881004333496
2020-07-09,6.261380672454834
2020-07-10,6.158735752105713
2020-07-13,6.292963981628418
2020-07-14,6.229797840118408
2020-07-16,6.300860404968262
2020-07-17,6.277173042297363
2020-07-20,6.245589256286621
2020-07-21,6.277173042297363
2020-07-22,6.277173042297363
2020-07-23,6.292963981628418
2020-07-24,6.237693786621094
2020-07-27,6.158735752105713
2020-07-28,5.850798606872559
2020-07-29,5.6060285568237305
2020-07-30,5.5428619384765625
2020-08-04,5.353363037109375
2020-08-05,5.361258029937744
2020-08-06,5.1085920333862305
2020-08-07,5.179655075073242
2020-08-10,5.179655075073242
2020-08-11,5.574445724487305
2020-08-12,5.590237140655518
2020-08-13,5.471799850463867
2020-08-14,5.337571620941162
2020-08-17,5.471799850463867
2020-08-18,5.621820449829102
2020-08-19,5.740257263183594
2020-08-20,5.653403282165527
2020-08-21,5.58234167098999
2020-08-24,5.503383159637451
2020-08-25,5.353363037109375
2020-08-26,5.432320594787598
2020-08-27,5.503383159637451
2020-08-28,5.456007480621338
2020-08-31,5.361258029937744
2020-09-01,5.416528701782227
2020-09-02,5.400737762451172
2020-09-03,5.337571620941162
2020-09-04,5.369154453277588
2020-09-07,5.392841339111328
2020-09-08,5.353363037109375
2020-09-09,5.345466613769531
2020-09-10,5.392841339111328
2020-09-11,5.361258029937744
2020-09-14,5.345466613769531
2020-09-15,5.321779251098633
2020-09-16,5.30598783493042
2020-09-17,5.26650857925415
2020-09-18,5.2507171630859375
2020-09-21,5.116487979888916
2020-09-22,5.124383926391602
2020-09-23,5.187551498413086
2020-09-24,5.574445724487305
2020-09-25,5.661299705505371
2020-09-28,5.527070045471191
2020-09-29,5.456007480621338
2020-09-30,5.6060285568237305
2020-10-01,5.621820449829102
2020-10-02,5.621820449829102
2020-10-05,5.661299705505371
2020-10-06,5.613924503326416
2020-10-07,5.527070045471191
2020-10-08,5.503383159637451
2020-10-09,5.6060285568237305
2020-10-12,5.653403282165527
2020-10-13,5.590237140655518
2020-10-14,5.6376118659973145
2020-10-15,5.527070045471191
2020-10-16,5.661299705505371
2020-10-19,5.913965225219727
2020-10-20,5.921861171722412
2020-10-21,5.945549011230469
2020-10-22,5.621820449829102
2020-10-23,5.574445724487305
2020-10-26,5.361258029937744
2020-10-27,5.440216541290283
2020-10-28,5.353363037109375
2020-10-30,5.2191338539123535
2020-11-02,5.227029323577881
2020-11-03,5.487591743469238
2020-11-04,5.471799850463867
2020-11-05,5.4796953201293945
2020-11-06,5.503383159637451
2020-11-09,5.898173809051514
2020-11-10,6.127152919769287
2020-11-11,6.727234840393066
2020-11-12,6.821984767913818
2020-11-13,6.972004413604736
2020-11-16,7.06675386428833
2020-11-17,6.664067268371582
2020-11-18,7.00358772277832
2020-11-19,7.516817092895508
2020-11-20,7.47733736038208
2020-11-23,7.122026443481445
2020-11-24,7.153608798980713
2020-11-25,7.169399738311768
2020-11-26,7.3825883865356445
2020-11-27,7.248359203338623
2020-11-30,6.924630165100098
2020-12-01,7.272045612335205
2020-12-02,7.279942512512207
2020-12-03,7.2641496658325195
2020-12-04,7.200982570648193
2020-12-07,7.043067455291748
2020-12-08,7.06675386428833
2020-12-09,7.327315807342529
2020-12-10,7.50102424621582
2020-12-11,7.508920192718506
2020-12-14,7.651044845581055
2020-12-15,7.619461536407471
2020-12-16,7.6826276779174805
2020-12-17,7.714211940765381
2020-12-18,7.769482135772705
2020-12-21,7.698419094085693
2020-12-22,7.943190097808838
2020-12-23,7.872128486633301
2020-12-24,7.856335639953613
2020-12-25,7.785273551940918
2020-12-28,7.801064491271973
2020-12-29,7.887918949127197
2020-12-30,8.187959671020508
2020-12-31,8.266919136047363
2021-01-04,8.156375885009766
2021-01-05,7.966877460479736
2021-01-06,8.211647987365723
2021-01-07,8.306398391723633
2021-01-08,8.519583702087402
2021-01-11,8.243230819702148
2021-01-12,8.282710075378418
2021-01-13,8.290604591369629
2021-01-14,8.1326904296875
2021-01-15,7.919502258300781
2021-01-18,7.982667922973633
2021-01-19,8.014252662658691
2021-01-20,7.935294151306152
2021-01-21,7.935294151306152
2021-01-22,7.698419094085693
2021-01-25,7.54050350189209
2021-01-26,7.516817092895508
2021-01-27,7.193087100982666
2021-01-28,7.414170742034912
2021-01-29,7.351004600524902
2021-02-01,7.485232830047607
2021-02-02,7.651044845581055
2021-02-03,7.974773406982422
2021-02-04,7.832647800445557
2021-02-05,7.706315994262695
2021-02-08,7.769482135772705
2021-02-09,8.053731918334961
2021-02-10,8.03794002532959
2021-02-11,7.848439693450928
2021-02-12,7.832647800445557
2021-02-15,7.935294151306152
2021-02-16,7.690524101257324
2021-02-17,7.54050350189209
2021-02-18,7.366795063018799
2021-02-19,7.453649044036865
2021-02-22,7.272045612335205
2021-02-23,7.248359203338623
2021-02-24,7.06675386428833
2021-02-25,7.169399738311768
2021-02-26,7.043067455291748
2021-03-01,7.319421291351318
2021-03-02,7.2641496658325195
2021-03-03,7.256253719329834
2021-03-04,7.422066688537598
2021-03-05,7.303629398345947
2021-03-08,7.1062331199646
2021-03-09,7.122026443481445
2021-03-10,7.240462779998779
2021-03-11,7.074650287628174
2021-03-12,7.043067455291748
2021-03-15,6.885150909423828
2021-03-16,6.995692253112793
2021-03-17,6.908838272094727
2021-03-18,7.137816429138184
2021-03-19,6.995692253112793
2021-03-22,6.300860404968262
2021-03-23,5.677091121673584
2021-03-24,5.6849870681762695
2021-03-25,5.519174575805664
2021-03-26,5.432320594787598
2021-03-29,5.440216541290283
2021-03-30,5.353363037109375
2021-03-31,5.2823004722595215
2021-04-01,5.534966945648193
2021-04-02,5.550758361816406
2021-04-05,5.565699100494385
2021-04-06,5.476970672607422
2021-04-07,5.5173020362854
2021-04-08,5.45277214050293
2021-04-09,5.355977535247803
2021-04-12,5.339844703674316
2021-04-13,5.404374599456787
2021-04-14,5.6382951736450195
2021-04-15,5.896414279937744
2021-04-16,5.87221622467041
2021-04-19,5.646361351013184
2021-04-20,5.718957424163818
2021-04-21,5.614096641540527
2021-04-22,5.70282506942749
2021-04-26,5.759288311004639
2021-04-27,5.743156433105469
2021-04-28,5.743156433105469
2021-04-29,5.831884860992432
2021-04-30,5.815752029418945
2021-05-03,5.944812297821045
2021-05-04,5.864149570465088
2021-05-05,5.848016738891602
2021-05-06,5.960944652557373
2021-05-07,6.227129936218262
2021-05-10,6.315858364105225
2021-05-11,6.1948652267456055
2021-05-12,6.1948652267456055
2021-05-17,6.420719623565674
2021-05-18,6.517514228820801
2021-05-20,6.63850736618042
2021-05-21,6.58204460144043
2021-05-24,6.517514228820801
2021-05-25,6.291659355163574
2021-05-26,6.557845592498779
2021-05-27,6.420719623565674
2021-05-28,6.43685245513916
2021-05-31,6.444918632507324
2021-06-01,6.533647060394287
2021-06-02,6.501382350921631
2021-06-03,6.485249042510986
2021-06-04,6.533647060394287
2021-06-07,6.686905384063721
2021-06-08,6.694971561431885
2021-06-09,6.743368625640869
2021-06-10,6.840163230895996
2021-06-11,6.824030876159668
2021-06-14,6.743368625640869
2021-06-15,6.791766166687012
2021-06-16,6.743368625640869
2021-06-17,6.6062421798706055
2021-06-18,6.58204460144043
2021-06-21,6.6062421798706055
2021-06-22,6.7111029624938965
2021-06-23,6.670773029327393
2021-06-24,6.727236270904541
2021-06-25,6.614309787750244
2021-06-28,6.598176956176758
2021-06-29,6.654640197753906
2021-06-30,6.694971561431885
2021-07-01,6.815964698791504
2021-07-02,6.775633335113525
2021-07-05,6.969223976135254
2021-07-06,6.945024490356445
2021-07-07,7.041819095611572
2021-07-08,6.904694080352783
2021-07-09,6.880494117736816
2021-07-12,6.969223976135254
2021-07-13,6.815964698791504
2021-07-14,6.799833297729492
2021-07-16,6.735302925109863
2021-07-19,6.670773029327393
2021-07-26,6.573976993560791
2021-07-27,6.614309787750244
2021-07-28,6.614309787750244
2021-07-29,6.727236270904541
2021-07-30,6.872429370880127
2021-08-02,6.896627426147461
2021-08-03,7.1466803550720215
2021-08-04,7.340270519256592
2021-08-05,7.469330310821533
2021-08-06,7.445131301879883
2021-08-09,7.372535228729248
2021-08-10,7.348335266113281
2021-08-11,7.219276428222656
2021-08-12,7.493527889251709
2021-08-13,7.4773969650268555
2021-08-16,7.58225679397583
2021-08-17,7.6306538581848145
2021-08-18,7.598388671875
2021-08-19,7.493527889251709
2021-08-20,7.558058261871338
2021-08-23,7.703251838684082
2021-08-24,7.703251838684082
2021-08-25,7.687117576599121
2021-08-26,7.614521026611328
2021-08-27,7.711317539215088
2021-08-31,7.969435691833496
2021-09-01,7.929104804992676
2021-09-02,7.95330286026001
2021-09-03,7.9210381507873535
2021-09-06,7.993635177612305
2021-09-07,7.848442077636719
2021-09-08,7.590322494506836
2021-09-09,7.711317539215088
2021-09-10,7.654852390289307
2021-09-13,7.574191093444824
2021-09-14,7.711317539215088
2021-09-15,7.606455326080322
2021-09-16,7.662918567657471
2021-09-17,7.574191093444824
2021-09-20,7.324137210845947
2021-09-21,7.404799938201904
2021-09-22,7.646786212921143
2021-09-23,7.404799938201904
2021-09-24,7.114415645599365
2021-09-27,7.195078372955322
2021-09-28,7.130548477172852
2021-09-29,7.3080058097839355
2021-09-30,7.453197002410889
2021-10-01,7.485461711883545
2021-10-04,7.4370646476745605
2021-10-05,7.485461711883545
2021-10-06,7.4370646476745605
2021-10-07,7.574191093444824
2021-10-08,7.501595497131348
2021-10-11,7.614521026611328
2021-10-12,7.662918567657471
2021-10-13,7.566125392913818
2021-10-14,7.469330310821533
2021-10-15,7.203144550323486
2021-10-18,7.098283290863037
2021-10-19,7.283805847167969
2021-10-20,7.348335266113281
2021-10-21,7.251541614532471
2021-10-22,7.356402397155762
2021-10-25,7.324137210845947
2021-10-26,7.453197002410889
2021-10-27,7.711317539215088
2021-10-28,7.9452385902404785
2021-11-01,8.171091079711914
2021-11-02,8.195291519165039
2021-11-03,8.372746467590332
2021-11-04,8.42920970916748
2021-11-05,8.558271408081055
2021-11-08,8.69539737701416
2021-11-09,8.534071922302246
2021-11-10,8.655065536499023
2021-11-11,8.55020523071289
2021-11-12,8.534071922302246
2021-11-15,9.381026268005371
2021-11-16,9.735939979553223
2021-11-17,9.598814010620117
2021-11-18,9.873065948486328
2021-11-19,9.719808578491211
2021-11-22,9.631078720092773
2021-11-23,9.332629203796387
2021-11-24,9.542350769042969
2021-11-25,9.469756126403809
2021-11-26,9.227767944335938
2021-11-29,9.195504188537598
2021-11-30,9.21163558959961
2021-12-01,9.389092445373535
2021-12-02,9.3971586227417
2021-12-03,9.405224800109863
2021-12-06,9.550416946411133
2021-12-07,9.542350769042969
2021-12-08,9.66334342956543
2021-12-09,9.566549301147461
2021-12-10,9.461688041687012
2021-12-13,9.614946365356445
2021-12-14,9.808536529541016
2021-12-15,9.671409606933594
2021-12-16,10.01019287109375
2021-12-17,9.381026268005371
2021-12-20,9.340694427490234
2021-12-21,9.17936897277832
2021-12-22,9.582681655883789
2021-12-23,9.469756126403809
2021-12-24,9.453621864318848
2021-12-27,9.413290977478027
2021-12-28,9.066442489624023
2021-12-29,9.227767944335938
2021-12-30,9.243900299072266
2021-12-31,9.090641975402832
2022-01-03,9.243900299072266
2022-01-04,9.21970272064209
2022-01-05,9.235834121704102
2022-01-06,9.26003360748291
2022-01-07,9.477821350097656
2022-01-10,9.469756126403809
2022-01-11,9.502019882202148
2022-01-12,9.55848503112793
2022-01-13,9.582681655883789
2022-01-14,9.566549301147461
2022-01-17,9.671409606933594
2022-01-18,9.292298316955566
2022-01-19,9.703675270080566
2022-01-20,9.631078720092773
2022-01-21,9.623014450073242
2022-01-24,9.421358108520508
2022-01-25,9.550416946411133
2022-01-26,9.534284591674805
2022-01-27,9.614946365356445
2022-01-28,9.51815128326416
2022-01-31,9.606881141662598
2022-02-01,9.631078720092773
2022-02-02,9.913396835327148
2022-02-03,9.631078720092773
2022-02-04,9.623014450073242
2022-02-07,9.631078720092773
2022-02-08,9.679476737976074
2022-02-09,9.703675270080566
2022-02-10,9.655278205871582
2022-02-11,9.631078720092773
2022-02-14,9.526219367980957
2022-02-15,9.598814010620117
2022-02-16,9.550416946411133
2022-02-17,9.51815128326416
2022-02-18,9.550416946411133
2022-02-21,9.51815128326416
2022-02-22,9.429422378540039
2022-02-23,9.381026268005371
2022-02-24,8.88092041015625
2022-02-25,9.17936897277832
2022-02-28,8.937382698059082
2022-03-01,9.37295913696289
2022-03-02,9.37295913696289
2022-03-03,9.502019882202148
2022-03-04,9.55848503112793
2022-03-07,9.477821350097656
2022-03-08,9.356828689575195
2022-03-09,9.550416946411133
2022-03-10,9.453621864318848
2022-03-11,9.493953704833984
2022-03-14,9.566549301147461
2022-03-15,9.574615478515625
2022-03-16,9.566549301147461
2022-03-17,9.566549301147461
2022-03-18,9.542350769042969
2022-03-21,9.542350769042969
2022-03-22,9.623014450073242
2022-03-23,9.816601753234863
2022-03-24,9.719808578491211
2022-03-25,9.752073287963867
2022-03-28,9.760140419006348
2022-03-29,9.768205642700195
2022-03-30,9.832736015319824
2022-03-31,9.840801239013672
2022-04-01,10.042457580566406
2022-04-04,10.18764877319336
2022-04-05,10.074722290039062
2022-04-06,10.01019287109375
2022-04-07,10.171516418457031
2022-04-08,10.728086471557617
2022-04-11,11.195928573608398
2022-04-12,11.074934959411621
2022-04-13,11.002338409423828
2022-04-14,11.050736427307129
2022-04-15,11.212060928344727
2022-04-18,11.63150405883789
2022-04-19,11.437914848327637
2022-04-20,11.4459810256958
2022-04-21,11.687968254089355
2022-04-22,11.4459810256958
2022-04-25,12.07514762878418
2022-04-26,12.083212852478027
2022-04-27,12.07514762878418
2022-04-28,12.083212852478027
2022-04-29,12.083212852478027
2022-05-05,12.083212852478027
2022-05-06,12.083212852478027
2022-05-09,12.091279983520508
2022-05-10,12.091279983520508
2022-05-11,12.083212852478027
2022-05-12,12.083212852478027
2022-05-13,12.083212852478027
2022-05-16,12.07514762878418
2022-05-17,12.07514762878418
2022-05-18,12.623651504516602
2022-05-20,13.107625007629395
2022-05-23,12.236473083496094
2022-05-24,12.19614028930664
2022-05-25,12.147770881652832
2022-05-26,12.073649406433105
2022-05-27,11.711275100708008
2022-05-30,11.834811210632324
2022-05-31,11.98305606842041
2022-06-01,12.378372192382812
2022-06-02,12.411314964294434
2022-06-03,12.403079986572266
2022-06-06,13.292543411254883
2022-06-07,12.88899040222168
2022-06-08,12.55955982208252
2022-06-09,12.600738525390625
2022-06-10,12.617210388183594
2022-06-13,12.419551849365234
2022-06-14,12.36190128326416
2022-06-15,12.287779808044434
2022-06-16,11.900696754455566
2022-06-17,12.436022758483887
2022-06-20,12.683095932006836
2022-06-21,12.864283561706543
2022-06-22,12.847811698913574
2022-06-23,12.666625022888184
2022-06-24,12.501910209655762
2022-06-27,12.328957557678223
2022-06-28,11.941876411437988
2022-06-29,11.431258201599121
2022-06-30,11.44773006439209
2022-07-01,11.554795265197754
2022-07-04,11.159477233886719
2022-07-05,11.09359073638916
2022-07-06,11.4065523147583
2022-07-07,11.735981941223145
2022-07-08,11.59597396850586
2022-07-13,11.5300874710083
2022-07-14,11.62891674041748
2022-07-18,12.180713653564453
2022-07-19,12.485437393188477
2022-07-20,12.468965530395508
2022-07-21,12.436022758483887
2022-07-22,12.436022758483887
2022-07-25,12.88899040222168
2022-07-26,12.427787780761719
2022-07-27,12.403079986572266
2022-07-28,12.098356246948242
2022-07-29,11.958348274230957
2022-08-01,12.114827156066895
2022-08-02,12.090120315551758
2022-08-03,12.221893310546875
2022-08-04,12.518381118774414
2022-08-05,12.913697242736816
2022-08-08,12.979583740234375
2022-08-09,13.201951026916504
2022-08-10,13.753747940063477
2022-08-11,14.882047653198242
2022-08-12,14.61850357055664
2022-08-15,15.071470260620117
2022-08-16,15.895049095153809
2022-08-17,17.476318359375
2022-08-18,17.27865982055664
2022-08-19,16.817455291748047
2022-08-22,17.29513168334961
2022-08-23,19.0081729888916
2022-08-24,19.288188934326172
2022-08-25,21.215360641479492
2022-08-26,20.589441299438477
2022-08-29,19.947052001953125
2022-08-31,18.94228744506836
2022-09-01,18.71168327331543
2022-09-02,20.078824996948242
2022-09-05,20.836517333984375
2022-09-06,21.314189910888672
2022-09-07,19.848222732543945
2022-09-08,19.60114860534668
2022-09-09,21.561264038085938
2022-09-12,23.702566146850586
2022-09-13,24.344955444335938
2022-09-14,21.92363929748535
2022-09-15,19.732919692993164
2022-09-16,17.937524795532227
2022-09-19,16.150360107421875
2022-09-20,16.586854934692383
2022-09-21,15.853870391845703
2022-09-22,15.779748916625977
2022-09-23,15.326781272888184
2022-09-26,15.870343208312988
2022-09-27,16.15859603881836
2022-09-28,15.853870391845703
2022-09-29,15.483260154724121
2022-09-30,16.00211524963379
2022-10-03,17.59161949157715
2022-10-04,17.509262084960938
2022-10-05,17.048059463500977
2022-10-06,17.459848403930664
2022-10-07,17.443374633789062
2022-10-10,17.229246139526367
2022-10-11,17.87163734436035
2022-10-12,17.542203903198242
2022-10-13,17.426902770996094
2022-10-14,18.036352157592773
2022-10-17,19.831750869750977
2022-10-18,20.012937545776367
2022-10-19,21.116531372070312
2022-10-20,20.836517333984375
2022-10-21,20.556499481201172
2022-10-24,20.16118049621582
2022-10-25,20.078824996948242
2022-10-26,20.49061393737793
2022-10-27,19.69997787475586
2022-10-28,19.288188934326172
2022-10-31,19.354076385498047
2022-11-01,19.271717071533203
2022-11-02,19.337604522705078
2022-11-03,19.074058532714844
2022-11-04,19.436433792114258
2022-11-07,20.260009765625
2022-11-08,20.358840942382812
2022-11-09,19.947052001953125
2022-11-10,20.556499481201172
2022-11-11,20.128238677978516
2022-11-14,20.260009765625
2022-11-15,21.42949104309082
2022-11-16,21.72597885131836
2022-11-17,20.622385025024414
2022-11-18,20.902400970458984
2022-11-21,21.54479217529297
2022-11-22,22.071880340576172
2022-11-23,22.763687133789062
2022-11-24,22.318954467773438
2022-11-25,21.72597885131836
2022-11-28,22.253068923950195
2022-11-29,22.12129783630371
2022-11-30,21.95658302307129
2022-12-01,22.055410385131836
2022-12-02,21.297718048095703
2022-12-05,21.16594696044922
2022-12-06,21.24830436706543
2022-12-07,20.589441299438477
2022-12-08,21.2647762298584
2022-12-09,22.137767791748047
2022-12-12,22.961347579956055
2022-12-13,22.664857864379883
2022-12-14,22.41778564453125
2022-12-15,23.521377563476562
2022-12-16,23.768451690673828
2022-12-19,26.041526794433594
2022-12-20,24.872045516967773
2022-12-21,24.54261589050293
2022-12-22,24.509672164916992
2022-12-23,24.54261589050293
2022-12-26,24.888517379760742
2022-12-27,24.83910369873047
2022-12-28,24.097883224487305
2022-12-29,24.954404830932617
2022-12-30,24.740276336669922
2023-01-02,25.21794891357422
2023-01-03,24.5590877532959
2023-01-04,24.70733070373535
2023-01-05,23.817867279052734
2023-01-06,23.241363525390625
2023-01-09,22.005996704101562
2023-01-10,21.231834411621094
2023-01-11,19.667034149169922
2023-01-12,20.194124221801758
2023-01-13,19.89763641357422
2023-01-16,20.75415802001953
2023-01-17,20.918872833251953
2023-01-18,20.95181655883789
2023-01-19,21.116531372070312
2023-01-20,22.154239654541016
2023-01-23,22.368370056152344
2023-01-24,21.775392532348633
2023-01-25,21.001230239868164
2023-01-26,20.21059799194336
2023-01-27,19.61762046813965
2023-01-30,19.667034149169922
2023-01-31,19.798809051513672
2023-02-01,18.415199279785156
2023-02-02,18.019878387451172
2023-02-03,19.41996192932129
2023-02-06,18.56344223022461
2023-02-07,17.344547271728516
2023-02-08,16.199771881103516
2023-02-15,19.074058532714844
2023-02-16,18.92581558227539
2023-02-17,18.678741455078125
2023-02-20,18.7281551361084
2023-02-21,18.678741455078125
2023-02-22,18.76110076904297
2023-02-23,18.7281551361084
2023-02-24,18.316368103027344
2023-02-27,19.436433792114258
2023-02-28,19.172889709472656
2023-03-01,19.40349006652832
2023-03-02,19.551733016967773
2023-03-03,19.667034149169922
2023-03-06,21.16594696044922
2023-03-07,21.13300323486328
2023-03-08,23.241363525390625
2023-03-09,23.09311866760254
2023-03-10,23.439022064208984
2023-03-13,22.12129783630371
2023-03-14,21.676565170288086
2023-03-15,21.775392532348633
2023-03-16,21.989526748657227
2023-03-17,21.05064582824707
2023-03-20,21.330659866333008
2023-03-21,20.65532875061035
2023-03-22,21.511852264404297
2023-03-23,22.549558639526367
2023-03-24,22.170711517333984
2023-03-27,22.104825973510742
2023-03-28,21.54479217529297
2023-03-29,22.582500457763672
2023-03-30,23.35666275024414
2023-03-31,22.944873809814453
2023-04-03,23.17547607421875
2023-04-04,23.389606475830078
2023-04-05,22.763687133789062
2023-04-06,22.51661491394043
2023-04-07,22.467199325561523
2023-04-10,22.91193199157715
2023-04-11,23.73550796508789
2023-04-12,24.954404830932617
2023-04-13,24.26259994506836
2023-04-14,24.23566246032715
2023-04-17,24.147016525268555
2023-04-18,24.678890228271484
2023-04-19,26.150405883789062
2023-04-20,24.944826126098633
2023-04-24,24.98028564453125
2023-04-25,24.005184173583984
2023-04-26,24.02291488647461
2023-04-27,24.820720672607422
2023-04-28,24.2711181640625
2023-05-02,24.466142654418945
2023-05-03,24.253393173217773
2023-05-04,23.56195831298828
2023-05-05,22.60458755493164
2023-05-08,24.678890228271484
2023-05-09,25.175304412841797
2023-05-10,25.157575607299805
2023-05-11,27.657377243041992
2023-05-12,29.341638565063477
2023-05-15,26.416339874267578
2023-05-16,23.881080627441406
2023-05-17,23.313749313354492
2023-05-18,22.161359786987305
2023-05-22,21.36355209350586
2023-05-23,21.38128089904785
2023-05-24,20.920324325561523
2023-05-25,21.3458194732666
2023-05-26,21.789047241210938
2023-05-29,22.285463333129883
2023-05-30,24.50160026550293
2023-05-31,23.73925018310547
2023-06-01,24.058372497558594
2023-06-02,25.40578269958496
2023-06-05,26.132675170898438
2023-06-06,25.742637634277344
2023-06-07,26.57590103149414
2023-06-08,26.87729835510254
2023-06-09,26.593631744384766
2023-06-12,25.778093338012695
2023-06-13,25.52988624572754
2023-06-14,25.990840911865234
2023-06-15,27.178691864013672
2023-06-16,26.664548873901367
2023-06-19,26.07948875427246
2023-06-20,27.178691864013672
2023-06-21,26.682275772094727
2023-06-22,26.912755966186523
2023-06-23,28.011959075927734
2023-06-26,28.809768676757812
2023-06-27,28.40199851989746
2023-07-03,29.004789352416992
2023-07-04,30.01534652709961
2023-07-05,29.784866333007812
2023-07-06,29.341638565063477
2023-07-07,29.2175350189209
2023-07-10,29.377098083496094
2023-07-11,31.09682273864746
2023-07-12,33.18885040283203
2023-07-13,35.01494598388672
2023-07-14,34.12849044799805
2023-07-17,34.12849044799805
2023-07-18,31.71733856201172
2023-07-19,33.18885040283203
2023-07-20,33.50797653198242
2023-07-21,32.568336486816406
2023-07-24,32.17829132080078
2023-07-25,33.667537689208984
2023-07-26,33.614349365234375
2023-07-27,35.369529724121094
2023-07-28,37.904788970947266
2023-07-31,38.91535186767578
2023-08-01,37.86933135986328
2023-08-02,40.40459060668945
2023-08-03,40.40459060668945
2023-08-04,41.663352966308594
2023-08-07,41.48606491088867
2023-08-08,42.74483108520508
2023-08-09,46.98208236694336
2023-08-10,48.31175994873047
2023-08-11,49.19821548461914
2023-08-14,49.50847625732422
2023-08-15,49.19821548461914
2023-08-16,47.64692306518555
2023-08-17,48.04582977294922
2023-08-18,44.8989143371582
2023-08-21,44.09224319458008
2023-08-22,43.64901351928711
2023-08-23,43.879493713378906
2023-08-24,48.26744079589844
2023-08-25,47.11505126953125
2023-08-28,46.760467529296875
2023-08-29,45.563758850097656
2023-08-31,44.5000114440918
2023-09-01,45.076202392578125
2023-09-04,45.4307861328125
2023-09-05,46.00698471069336
2023-09-06,45.60807800292969
2023-09-07,46.45021438598633
2023-09-08,46.36156463623047
2023-09-11,44.544334411621094
2023-09-12,43.93267822265625
2023-09-13,43.578094482421875
2023-09-14,44.854591369628906
2023-09-15,44.32271957397461
2023-09-18,43.9681396484375
2023-09-19,44.367042541503906
2023-09-20,45.652400970458984
